actions,build_add_action_calls,build_add_actions_s,build_add_condition_calls,build_add_conditions_s,build_add_effect_calls,build_add_effects_s,build_add_fluent_calls,build_add_fluents_s,build_add_goal_calls,build_add_goals_s,build_add_object_calls,build_add_objects_s,build_create_action_calls,build_create_actions_s,build_create_fluents_s,build_create_objects_s,build_create_problem_s,build_create_types_s,build_set_durations_s,build_set_initial_value_calls,build_set_initial_values_s,build_total_s,configuration,cpu_s_delta,fluents,goals,loadavg_1m,maxrss_kb_after,maxrss_kb_before,objects,plan_action_count,planner,planning_s,problem_kind,run_id,status,success,supports,total_s
15,15,0.00012696800513367634,161,0.0005899710013181902,125,0.001348630003121798,46,0.00024851799935277086,1,4.5789984142174944e-06,47,0.00023574300212203525,15,0.00016742399930080865,0.00021949099937046412,3.897700116795022e-05,1.7932999980985187e-05,7.603999620187096e-06,0.00013919799857831094,205,0.0007603779977216618,0.006877302001157659,direct_upf_node_problem,24.739893000000166,46,1,1.6240234375,281368,281368,47,10,Tamer,24.735771568000928,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",22,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.747788292999758
15,15,0.00013226899864093866,161,0.0005936520083196228,125,0.0013578199977928307,46,0.00028698599999188446,1,4.21799995820038e-06,47,0.00023701999634795357,15,0.0001690259996394161,0.0002606590005598264,3.9319993447861634e-05,1.895500099635683e-05,7.022999852779321e-06,0.0001399509965267498,205,0.0007678460005990928,0.007044907000818057,direct_upf_node_problem,24.606809999999996,46,1,1.47802734375,281368,281368,47,10,Tamer,24.59970979999889,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",23,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.61254121500133
15,15,0.00013410199971986003,161,0.0005928180053160759,125,0.001360519005174865,46,0.0002749619980022544,1,4.388000888866372e-06,47,0.0002403069993306417,15,0.0001700369994068751,0.00021969199951854534,3.946699507650919e-05,1.732199962134473e-05,7.3640003392938524e-06,0.00013627199768961873,205,0.0007607030202052556,0.0069602589992427966,direct_upf_node_problem,24.272089999999935,46,1,1.31396484375,281368,281368,47,10,Tamer,24.26489232199856,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",24,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.277095188999738
15,15,0.00012756799333146773,161,0.0006138110056781443,125,0.0014090039894654183,46,0.00026620000062393956,1,4.178000381216407e-06,47,0.0002398389970039716,15,0.00016125100046338048,0.00015496099877054803,3.877899871440604e-05,1.7592999938642606e-05,7.294000170077197e-06,0.000136484000904602,205,0.0007697419987380272,0.006936503999895649,direct_upf_node_problem,24.265556999999944,46,1,1.2060546875,281368,281368,47,10,Tamer,24.257692753999436,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",25,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.269901132000086
15,15,0.00013109700012137182,161,0.0005889089970878558,125,0.0013299740039656172,46,0.00024118700275721494,1,4.818999514100142e-06,47,0.00023644499196961988,15,0.00019210200662200805,0.00020478399892454036,3.9198994272737764e-05,1.6801999663584866e-05,6.922999091329984e-06,0.00013865099936083425,205,0.0007618299932801165,0.006896861999848625,direct_upf_node_problem,24.82766700000002,46,1,1.2890625,281368,281368,47,10,Tamer,24.819940831001077,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",26,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.832082632001402
15,15,0.0001346829976682784,161,0.0005924390134168789,125,0.0013596170119853923,46,0.0002649119942361722,1,4.348999937064946e-06,47,0.00024339500851056073,15,0.0001685960014583543,0.00020405299983394798,4.0094999349093996e-05,1.627100027690176e-05,6.812999345129356e-06,0.00013930399836681318,205,0.000768240990510094,0.006942337000509724,direct_upf_node_problem,24.50808100000006,46,1,1.189453125,281368,281368,47,10,Tamer,24.50007326999912,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",27,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.512166599999546
15,15,0.00012419499762472697,161,0.0005784450077044312,125,0.001328610002019559,46,0.00027392599440645427,1,4.397999873617664e-06,47,0.00023071799296303652,15,0.00016496399985044263,0.0002147129998775199,3.9637996451347135e-05,1.6490999769303016e-05,6.471998858614825e-06,0.00013483200018526986,205,0.0007495719801227096,0.006813821999458014,direct_upf_node_problem,24.653983999999923,46,1,1.123046875,281368,281368,47,10,Tamer,24.64615963200049,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",28,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.658399645999452
15,15,0.0001306729991483735,161,0.0005911029966227943,125,0.0013658170064445585,46,0.0003426039984333329,1,4.518999048741534e-06,47,0.00023768899700371549,15,0.00017446900528739206,0.0003060349990846589,3.9927999750943854e-05,2.309400042577181e-05,8.17500040284358e-06,0.00014213600479706656,205,0.0007596490049763815,0.0071874340010253945,direct_upf_node_problem,24.867385999999897,46,1,1.080078125,281368,281368,47,10,Tamer,24.860070353999618,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",29,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.872555488000216
15,15,0.00012784900172846392,161,0.0005923000117036281,125,0.001357198989353492,46,0.000308291993860621,1,4.21799995820038e-06,47,0.00023121699814510066,15,0.0001707599985820707,0.00031044400020618923,3.8523001421708614e-05,2.2823000108473934e-05,9.08800029719714e-06,0.00014014799853612203,205,0.000761011020586011,0.007127812001272105,direct_upf_node_problem,24.633253999999965,46,1,1.12548828125,281368,281368,47,10,Tamer,24.625968517999354,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",30,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.63836555799935
15,15,0.0001288010025746189,161,0.0005875839979125885,125,0.0013614449999295175,46,0.00026216199512418825,1,4.558000000542961e-06,47,0.00022987599368207157,15,0.00015665300088585354,0.00015512199934164528,3.766400186577812e-05,1.562000034027733e-05,7.394000931526534e-06,0.00013128200225764886,205,0.0007612029949086718,0.00677145100053167,direct_upf_node_problem,24.41911600000003,46,1,1.23779296875,281368,281368,47,10,Tamer,24.41110769000079,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",31,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.423114155000803
15,15,0.00012509599582699593,161,0.0005876790055481251,125,0.0013440599886962445,46,0.0002534730028855847,1,4.9700011004460976e-06,47,0.000236684003539267,15,0.00016620200221950654,0.00021432299945445266,3.883199497067835e-05,1.650100057304371e-05,7.27299993741326e-06,0.00013873199532099534,205,0.0007607930128870066,0.006911385000421433,direct_upf_node_problem,24.38442400000008,46,1,1.15625,281368,281368,47,10,Tamer,24.37570631899871,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",32,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.38801555200007
15,15,0.00013302800107339863,161,0.0005811070095660398,125,0.0013573879859904991,46,0.0002586630052974215,1,4.268000338925049e-06,47,0.0002357059966016095,15,0.00017104100334108807,0.00021851100063940976,3.802499850280583e-05,1.774399970599916e-05,7.19399940862786e-06,0.0001357529963570414,205,0.0007514540120610036,0.00686439600031008,direct_upf_node_problem,24.64632599999993,46,1,1.16455078125,281368,281368,47,10,Tamer,24.64038108099885,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",33,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.652639117000945
15,15,0.00013357199713937007,161,0.0006033139870851301,125,0.0013887000059185084,46,0.0002673330109246308,1,4.768999133375473e-06,47,0.0002327170059288619,15,0.0001742390013532713,0.0002256640000268817,3.914100489055272e-05,1.7393000234733336e-05,7.403999916277826e-06,0.00015699299910920672,205,0.0007893050133134238,0.007164112999817007,direct_upf_node_problem,24.578685000000064,46,1,1.10791015625,281368,281368,47,10,Tamer,24.571091085999797,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",34,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.583460359999663
15,15,0.0001287019968003733,161,0.0006008379878039705,125,0.0013655480033776257,46,0.00026134500149055384,1,4.03700141760055e-06,47,0.0002376610009378055,15,0.00017338600810035132,0.00020826100080739707,3.907200516550802e-05,1.687199983280152e-05,6.862999725854024e-06,0.00014010399718245026,205,0.0007657819878659211,0.006949628999791457,direct_upf_node_problem,24.769785999999954,46,1,1.14453125,281560,281368,47,10,Tamer,24.762022034999973,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",35,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.774161557999832
15,15,0.00012748700100928545,161,0.0005885610080440529,125,0.001340611988780438,46,0.00024139199194905814,1,4.4480002543423325e-06,47,0.00022862100377096795,15,0.00016312700245180167,0.00015507200077991,3.7902997064520605e-05,1.836500086938031e-05,7.204000212368555e-06,0.00013469599980453495,205,0.0007658549875486642,0.006843529999969178,direct_upf_node_problem,24.758441999999945,46,1,1.16796875,281560,281560,47,10,Tamer,24.75044886700016,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",36,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.762503199999628
15,15,0.00013607500295620412,161,0.0006016459974489408,125,0.0013781140005448833,46,0.00024250799651781563,1,5.359999704523943e-06,47,0.00023731699911877513,15,0.00016845699610712472,0.00021758899856649805,3.8257991036516614e-05,1.62799988174811e-05,7.613998604938388e-06,0.00014629399447585456,205,0.0007671429884794634,0.007008780999967712,direct_upf_node_problem,24.608299999999986,46,1,1.109375,281560,281560,47,10,Tamer,24.60042733500086,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",37,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.612678888999653
15,15,0.00012812300519726705,161,0.0005993879985908279,125,0.001353812001980259,46,0.00026038098803837784,1,4.579000233206898e-06,47,0.00023594400590809528,15,0.00016311699982907157,0.00021902099979342893,3.862999801640399e-05,1.5928999346215278e-05,5.9109988796990365e-06,0.00013799099360767286,205,0.0011010329872078728,0.0077117620003264165,direct_upf_node_problem,24.8340740000001,46,1,1.13916015625,281560,281560,47,10,Tamer,24.825312082999517,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",38,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.83823971700076
15,15,0.00012821000200347044,161,0.0005929459857725305,125,0.0013348650136322249,46,0.00025697699493321124,1,4.237999746692367e-06,47,0.00023707301443209872,15,0.00016723699809517711,0.00021631599884130992,4.0056002035271376e-05,2.0868999854428694e-05,6.692000170005485e-06,0.0001354549985990161,205,0.0007493780049117049,0.006832399998529581,direct_upf_node_problem,24.81666299999995,46,1,1.0908203125,281560,281560,47,10,Tamer,24.80908847399951,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",39,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.82103639900015
15,15,0.00012737900397041813,161,0.0005878629999642726,125,0.0013670449989149347,46,0.00026569300280243624,1,4.106999767827801e-06,47,0.00023489399791287724,15,0.00016791400048532523,0.00021281000044837128,3.873100286000408e-05,1.8364999050390907e-05,8.216000423999503e-06,0.0001441020031052176,205,0.0007593270001962082,0.006942216999959783,direct_upf_node_problem,24.258883999999966,46,1,1.12744140625,281752,281560,47,10,Tamer,24.251170281999293,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",40,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.263293064999743
15,15,0.0001254840008186875,161,0.0005786170113424305,125,0.0013341560006665532,46,0.00027045899332733825,1,4.297999112168327e-06,47,0.00022858000556880143,15,0.0001669430002948502,0.0002127799998561386,3.9077000110410154e-05,1.6631000107736327e-05,6.54299947200343e-06,0.0001360079968435457,205,0.0007465150010830257,0.006812663999880897,direct_upf_node_problem,24.077309999999898,46,1,1.1513671875,281752,281752,47,10,Tamer,24.069559987001412,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",41,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.081547265001063
15,15,0.00013016599768889137,161,0.0005801699917356018,125,0.0020591570046235574,46,0.0002537669970479328,1,4.498000635067001e-06,47,0.00022598899158765562,15,0.00015108399747987278,0.0001452430005883798,3.760999970836565e-05,1.7702999684843235e-05,1.1632000678218901e-05,0.00013067600411886815,205,0.0007559239948022878,0.00746696300120675,direct_upf_node_problem,24.504412000000002,46,1,1.17578125,281752,281752,47,10,Tamer,24.49888965199898,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",42,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.511440340000263
15,15,0.00013180900168663356,161,0.0005963539952063002,125,0.0013420460036286386,46,0.00026254500153299887,1,4.338000508141704e-06,47,0.0002378510034759529,15,0.000806565996754216,0.00020063800002390053,4.006799645139836e-05,1.6992000382742845e-05,6.48199966235552e-06,0.00014386999646376353,205,0.0007676749992242549,0.00771267500022077,direct_upf_node_problem,24.51362599999993,46,1,1.1728515625,281752,281752,47,10,Tamer,24.506823826999607,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",43,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.520062206998773
15,15,0.00013177000073483214,161,0.0005811929968331242,125,0.002066549992377986,46,0.00026024700491689146,1,4.9390000640414655e-06,47,0.0002327249985683011,15,0.00015908700152067468,0.0002129399999830639,3.8569001844734885e-05,1.7161999494419433e-05,7.0330006565200165e-06,0.00013537299855670426,205,0.0007463719884981401,0.007615249000082258,direct_upf_node_problem,24.625387000000046,46,1,1.1806640625,281752,281752,47,10,Tamer,24.617207557001166,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",44,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.6302710330001
15,15,0.00020542899437714368,161,0.0007165740171330981,125,0.0023769919971527997,46,0.0008170250057446538,1,4.327999704401009e-06,47,0.00048111500109371264,15,0.00022408199947676621,0.0012546579982881667,7.80340069468366e-05,1.862499993876554e-05,7.704000381636433e-06,0.00024173600104404613,205,0.0007669729784538504,0.011117509999166941,direct_upf_node_problem,24.64354299999991,46,1,1.1181640625,281752,281752,47,10,Tamer,24.630359409999073,"PROBLEM_CLASS: ['ACTION_BASED'] | PROBLEM_TYPE: ['GENERAL_NUMERIC_PLANNING'] | TIME: ['CONTINUOUS_TIME'] | EXPRESSION_DURATION: ['REAL_TYPE_DURATIONS', 'INT_TYPE_DURATIONS', 'STATIC_FLUENTS_IN_DURATIONS'] | CONDITIONS_KIND: ['NEGATIVE_CONDITIONS'] | EFFECTS_KIND: ['DECREASE_EFFECTS', 'FLUENTS_IN_NUMERIC_ASSIGNMENTS', 'INCREASE_EFFECTS'] | TYPING: ['FLAT_TYPING'] | FLUENTS_TYPE: ['REAL_FLUENTS']",45,PlanGenerationResultStatus.SOLVED_SATISFICING,True,True,24.647950041999138
